X,Y,Z,item,pagerank,chosen
0.15421687,4.9647255,4.9647255,contextual image classification,0.0002702274549222508,0.0
-3.0305035,18.793053,18.793053,spectral density,0.0001587124282398124,0.0
-6.860901,0.5440318,0.5440318,data transformation (statistics),0.0001587124282398124,0.0
-4.8820324,18.876991,18.876991,reciprocal space,0.0001587124282398124,0.0
-8.097193,1.2977581,1.2977581,photogrammetry,0.0001587124282398124,0.0
2.5319495,0.8392682,0.8392682,surrogate endpoint,0.0001587124282398124,0.0
-13.733632,3.4676673,3.4676673,nystagmus,0.0001587124282398124,0.0
-3.7868571,18.9912,18.9912,walsh function,0.0001424324958124509,0.0
-0.09194592,10.553223,10.553223,fuzzy architectural spatial analysis,0.0001424324958124509,0.0
-2.842263,8.433358,8.433358,change blindness,0.0001424324958124509,0.0
-2.323256,-3.1315753,-3.1315753,tvmdc,0.0001424324958124509,0.0
8.169923,-4.236569,-4.236569,moravec's paradox,0.0002482551429413427,0.0
-6.6567063,-1.0783108,-1.0783108,automated machine learning,0.0001424324958124509,0.0
-10.945223,-0.94763345,-0.94763345,animal echolocation,0.0001548582796885518,0.0
5.459736,2.0340142,2.0340142,information model,0.0001548582796885518,0.0
10.698533,6.441943,6.441943,artificial empathy,0.0001548582796885518,0.0
6.4545717,-9.120983,-9.120983,timeline of senescence research,0.0001548582796885518,0.0
-6.6160703,2.28745,2.28745,automated imaging association,0.00011604475768097069,0.0
-13.34605,2.1769862,2.1769862,mpsoc,0.00011604475768097069,0.0
-8.018149,14.015309,14.015309,defense mechanism (biology),0.00011604475768097069,0.0
18.516098,-0.38016212,-0.38016212,natural kind,0.00011604475768097069,0.0
3.4005706,-0.15701038,-0.15701038,efficiency (statistics),0.0032034264255122037,0.0
11.215207,5.4732513,5.4732513,highly sensitive person,0.004264395274275479,0.0
-4.8270745,-9.029844,-9.029844,pocket computer,0.0007755548463641514,0.0
-4.857725,-9.961464,-9.961464,mobile phone,0.00015967035411956824,0.0
-5.3286896,-10.276185,-10.276185,mobile interaction,0.0003977667300852247,0.0
-8.787351,-6.5469165,-6.5469165,kde frameworks,0.00016151499927383704,0.0
17.076925,3.517006,3.517006,projectivism,0.00017946478657166522,0.0
-4.7394423,-4.7685356,-4.7685356,discrete calculus,0.00017946478657166522,0.0
-7.0749755,2.8448815,2.8448815,comparison of pvr software packages,0.00017946478657166522,0.0
16.736313,4.612453,4.612453,point of view (philosophy),0.00017946478657166522,0.0
4.8153973,0.5544763,0.5544763,parkinson's disease and gut-brain axis,0.0001765221456628189,0.0
-0.52203375,-2.1965988,-2.1965988,deep image prior,0.0001765221456628189,0.0
-7.538082,11.3503475,11.3503475,edinger-westphal nucleus,0.0001765221456628189,0.0
17.3393,6.7771325,6.7771325,panarchy (political philosophy),0.0001765221456628189,0.0
-10.5746155,2.5822725,2.5822725,gabor filter,0.0001765221456628189,0.0
-8.694373,-0.15283297,-0.15283297,stencil code,0.0001765221456628189,0.0
7.4358478,9.146926,9.146926,fo(.),0.0001765221456628189,0.0
-3.028987,1.8414675,1.8414675,ganzfeld effect,0.0001765221456628189,0.0
10.18326,-10.212447,-10.212447,copycat (software),0.0001765221456628189,0.0
9.9727545,-10.457345,-10.457345,computational philosophy,0.0001765221456628189,0.0
1.4947281,-8.223254,-8.223254,electrophysiology,0.0001765221456628189,0.0
-2.688016,19.341955,19.341955,two-sided laplace transform,0.0001765221456628189,0.0
4.7213883,-1.5369608,-1.5369608,iacsr,0.0001765221456628189,0.0
-15.9345255,-4.2707195,-4.2707195,visitability,0.0001765221456628189,0.0
-0.65379345,-8.181516,-8.181516,premotor cortex,0.0001765221456628189,0.0
0.31451258,-2.975588,-2.975588,mechanical aptitude,0.0001765221456628189,0.0
8.041456,-1.1062713,-1.1062713,psychedelic experience,0.0001765221456628189,0.0
-6.8965244,16.690172,16.690172,nader engheta,0.0001765221456628189,0.0
13.013102,3.7373817,3.7373817,role reversal,0.0001765221456628189,0.0
-7.8438673,-14.217086,-14.217086,fog robotics,0.0001765221456628189,0.0
-14.773673,-1.7663,-1.7663,braille music,0.0001765221456628189,0.0
18.131014,-2.1470058,-2.1470058,operationalism,0.0001765221456628189,0.0
-7.412219,-14.697996,-14.697996,cloud-to-cloud integration,0.0001765221456628189,0.0
12.342663,3.996808,3.996808,proto-language,0.0001765221456628189,0.0
-7.3424096,-13.843021,-13.843021,knowledge as a service,0.0001765221456628189,0.0
16.951908,3.982037,3.982037,moral nihilism,0.0001765221456628189,0.0
6.6341343,8.807542,8.807542,hollow-face illusion,0.0001765221456628189,0.0
-16.080605,-5.152412,-5.152412,psychiatric survivors movement,0.00017684468532377684,0.0
-1.185946,-7.3893857,-7.3893857,newton's method in optimization,0.00017684468532377684,0.0
17.70912,0.291331,0.291331,dialectical materialism,0.00017684468532377684,0.0
5.753797,-10.209657,-10.209657,mental disorder,0.00017684468532377684,0.0
8.36774,3.2773304,3.2773304,trace (psycholinguistics),0.00017684468532377684,0.0
-10.318232,0.21639512,0.21639512,vibe,0.00017684468532377684,0.0
-5.7552133,-3.017746,-3.017746,total variation diminishing,0.00017684468532377684,0.0
-3.7604547,3.0996084,3.0996084,motion induced blindness,0.00017684468532377684,0.0
3.762251,-1.5918968,-1.5918968,sensory overload,0.00017684468532377684,0.0
-13.632691,0.1324236,0.1324236,braille trail,0.00017684468532377684,0.0
-2.9831948,19.435902,19.435902,non-uniform discrete fourier transform,0.00017684468532377684,0.0
-13.219463,-0.78259677,-0.78259677,guide dog,0.00017684468532377684,0.0
2.5715182,-4.3452725,-4.3452725,holographic associative memory,0.00017684468532377684,0.0
9.680131,-2.4156709,-2.4156709,feeling,0.00017684468532377684,0.0
7.5305514,-3.25402,-3.25402,prejudice,0.00017684468532377684,0.0
-2.6501606,1.4240348,1.4240348,glossary of nautical terms,0.00017684468532377684,0.0
-1.4514546,-1.2248507,-1.2248507,dissociation (neuropsychology),0.00017684468532377684,0.0
6.107342,1.3949397,1.3949397,isolated system,0.00017684468532377684,0.0
-8.745471,-1.0646571,-1.0646571,patch test (finite elements),0.00017684468532377684,0.0
12.454859,-4.3453574,-4.3453574,biological naturalism,0.00017684468532377684,0.0
-5.0749607,2.6993551,2.6993551,experimental uncertainty analysis,0.00028368179460591826,0.0
-5.080396,2.5107532,2.5107532,interval (mathematics),0.0019458084016945483,0.0
-14.769097,-1.7553211,-1.7553211,thérèse-adèle husson,0.0001482752637819065,0.0
-4.627027,1.4692292,1.4692292,propagation of uncertainty,0.0001482752637819065,0.0
-5.559473,-3.2573915,-3.2573915,high-resolution scheme,0.0001482752637819065,0.0
-7.41051,-14.272237,-14.272237,fog computing,0.0001482752637819065,0.0
9.698006,2.2389648,2.2389648,mental practice of action,0.00024017053168286684,0.0
10.729491,3.0404425,3.0404425,online speech therapy,0.0001482752637819065,0.0
10.029961,-0.4265413,-0.4265413,embodied philosophy,0.0001482752637819065,0.0
-12.531213,-5.6833563,-5.6833563,advanced simulation library,0.0001482752637819065,0.0
0.1665464,-0.93418866,-0.93418866,semantic web,0.0001482752637819065,0.0
-12.603138,-5.7083454,-5.7083454,cecam,0.0001482752637819065,0.0
7.4129,-12.158989,-12.158989,decision quality,0.0001482752637819065,0.0
2.7747362,-12.643869,-12.643869,maurice bloch,0.0001482752637819065,0.0
10.096001,6.6344256,6.6344256,apraxia of speech,0.0001482752637819065,0.0
-6.072687,-15.69018,-15.69018,in-memory database,0.00014617816114513614,0.0
-9.415873,-15.65378,-15.65378,cloth modeling,0.00023807342904609655,0.0
-11.300671,-10.749482,-10.749482,general relativity,0.00023807342904609655,0.0
-9.1877165,5.7203965,5.7203965,wikt:sensation,0.00014617816114513614,0.0
14.686225,-1.0714246,-1.0714246,zoosemiotics,0.00014617816114513614,0.0
-11.30601,-9.50928,-9.50928,inhomogeneous electromagnetic wave equation,0.00014617816114513614,0.0
-12.654762,-8.316632,-8.316632,skeuomorph,0.00014617816114513614,0.0
15.1188345,-0.6723779,-0.6723779,uplift (science fiction),0.00014617816114513614,0.0
11.343043,-6.728055,-6.728055,mental chronometry,0.00014617816114513614,0.0
14.918217,-0.8123869,-0.8123869,number sense in animals,0.00014617816114513614,0.0
12.97606,-0.27315047,-0.27315047,ronald langacker,0.00014617816114513614,0.0
-12.555613,-5.6882267,-5.6882267,car–parrinello molecular dynamics,0.00016946233551993768,0.0
-7.774063,-13.820537,-13.820537,package manager,0.00041538615608084753,0.0
10.025802,-10.549616,-10.549616,william grey walter,0.0014665681571125022,0.0
-14.155814,-6.6261716,-6.6261716,universal design for instruction,0.001323153213847526,0.0
0.7464351,0.29969501,0.29969501,ioso,0.00013189322126212652,0.0
7.453147,7.9378834,7.9378834,online participation,0.00041538615608084753,0.0
18.87125,-2.19208,-2.19208,david marr (psychologist),0.00048621075913315363,0.0
-0.54836,5.023515,5.023515,perceptual learning,0.00032273094104621683,0.0
-10.951604,-9.074422,-9.074422,andré-marie ampère,0.00024386173073622115,0.0
-11.038124,-8.806973,-8.806973,heinrich hertz,0.0003366261452608376,0.0
-11.237993,-9.073376,-9.073376,partial differential equation,0.0017117678188838658,0.0
-11.485323,-9.144234,-9.144234,photon polarization,0.0007800374015144915,0.0
-10.842235,-10.323027,-10.323027,microwave,0.00013189322126212652,0.0
0.041034352,-2.918564,-2.918564,raven's progressive matrices,0.0013299587075835905,0.0
18.4983,-2.5691175,-2.5691175,integrative level,0.00013189322126212652,0.0
7.7013044,-10.873628,-10.873628,rational choice theory,0.0018244330926543378,0.0
18.687794,-2.327946,-2.327946,naturalization of intentionality,0.0007846203258881034,0.0
12.780999,3.4752555,3.4752555,vocabulary development,0.0005496220679695415,0.0
-0.10910465,-1.1646457,-1.1646457,ai accelerator,0.0008161571335709138,0.0
3.8083277,-13.1652355,-13.1652355,formal concept analysis,0.0016578309507197368,0.0
8.934888,-4.633501,-4.633501,heuristic,0.000570477271607669,0.0
-0.22389632,-10.864218,-10.864218,neural computation,0.0001700391413539404,0.0
-8.858146,-1.2620224,-1.2620224,infinite element method,0.0001700391413539404,0.0
1.6874542,-13.995283,-13.995283,posthumanization,0.0001700391413539404,0.0
0.19103885,-0.483128,-0.483128,synthetic intelligence,0.00014953794518170242,0.0
12.201581,-5.791608,-5.791608,cognitive disorder,0.00014953794518170242,0.0
7.0079064,16.221212,16.221212,government database,0.00014953794518170242,0.0
0.0377019,-0.6702112,-0.6702112,enterprise cognitive system,0.00014953794518170242,0.0
-8.585547,15.610178,15.610178,human vestigiality,0.00014953794518170242,0.0
2.8850362,13.067471,13.067471,emotional dysregulation,0.00014953794518170242,0.0
-11.530495,6.402597,6.402597,myopic crescent,0.00014953794518170242,0.0
12.496541,4.0855675,4.0855675,bouba/kiki effect,0.00014953794518170242,0.0
-9.407258,0.1800471,0.1800471,computational imaging,0.00014953794518170242,0.0
-10.39633,-5.194927,-5.194927,shooting and bouncing rays,0.00014809022531725663,0.0
3.9557993,-17.309013,-17.309013,voight-kampff machine,0.00014809022531725663,0.0
5.261422,2.7722807,2.7722807,risk,0.00014809022531725663,0.0
3.818568,-12.25646,-12.25646,body hacking,0.00014809022531725663,0.0
6.175418,-7.6612744,-7.6612744,abnormal psychology,0.0001302166005000123,0.0
6.4718404,-9.133596,-9.133596,sensory stimulation therapy,0.0009472720146177623,0.0
1.5988427,-4.9611006,-4.9611006,icub,0.0001302166005000123,0.0
7.032309,-11.794421,-11.794421,daniel kahneman,0.0001302166005000123,0.0
14.753775,2.9658377,2.9658377,consensus reality,0.0001424991961501457,0.0
-0.62361014,-6.416624,-6.416624,mindmodeling@home,0.0002461936393031689,0.0
11.769374,1.4613031,1.4613031,ovulatory shift hypothesis,0.0001441593017797798,0.0
-2.2727754,-3.103077,-3.103077,robot navigation,0.0001441593017797798,0.0
-0.83664775,9.416136,9.416136,colored fire,0.0001441593017797798,0.0
0.4073233,-8.013631,-8.013631,action potential,0.0003349970215638701,0.0
-0.13873386,10.654733,10.654733,chromatic adaptation,0.0004512270731972085,0.0
0.6678487,-8.140589,-8.140589,neuroinformatics,0.00014579930894346793,0.0
9.531254,-1.898242,-1.898242,cognitive philology,0.00014579930894346793,0.0
-0.9455969,9.693612,9.693612,whiteness (colorimetry),0.00014579930894346793,0.0
-4.792088,-4.7416673,-4.7416673,ftcs scheme,0.00014579930894346793,0.0
2.4468384,-14.173839,-14.173839,personal information manager,0.00014579930894346793,0.0
6.6431713,15.416528,15.416528,p200,0.00014579930894346793,0.0
11.167609,-3.7557623,-3.7557623,connectivism,0.00014579930894346793,0.0
5.487133,-0.18574868,-0.18574868,mediated stylistics,0.00014579930894346793,0.0
12.853418,-3.7559516,-3.7559516,adjustment (psychology),0.00014579930894346793,0.0
6.495523,16.22535,16.22535,difference due to memory,0.00014579930894346793,0.0
10.163317,-10.202649,-10.202649,global workspace theory,0.0002384186463974544,0.0
6.7352343,15.5400305,15.5400305,n400 (neuroscience),0.0001431096759599424,0.0
11.115204,-3.7814791,-3.7814791,representationalism,0.0001431096759599424,0.0
3.263711,5.114972,5.114972,neurophysics,0.0001431096759599424,0.0
8.405334,12.791698,12.791698,self-regulation theory,0.0001431096759599424,0.0
-10.628621,2.6168783,2.6168783,image noise reduction,0.0001431096759599424,0.0
2.501143,-16.234186,-16.234186,information architecture,0.0001431096759599424,0.0
-10.51376,-0.8256357,-0.8256357,gunfire locator,0.00021312380322480612,0.0
1.1183453,-7.0311227,-7.0311227,fitzhugh–nagumo model,0.00021312380322480612,0.0
8.433176,13.03137,13.03137,self-control,0.00021312380322480612,0.0
-9.41314,0.93054175,0.93054175,feature selection,0.00021312380322480612,0.0
7.366687,-10.94047,-10.94047,mechanism (philosophy),0.00016059897050786154,0.0
6.198269,9.687176,9.687176,hm (patient),0.00016059897050786154,0.0
7.4206924,-3.2794018,-3.2794018,ideology,0.00016059897050786154,0.0
-13.255677,10.052658,10.052658,the institute of optometry,0.00016059897050786154,0.0
7.626963,-2.4177744,-2.4177744,community psychology,0.00016059897050786154,0.0
-8.220347,-12.464836,-12.464836,website,0.00016059897050786154,0.0
17.154593,9.7228985,9.7228985,monad (philosophy),0.00016059897050786154,0.0
-0.73528326,10.252959,10.252959,luminance (relative),0.00016059897050786154,0.0
-13.255843,-8.756469,-8.756469,ncurses,0.00023388047931296953,0.0
-4.6245832,-11.4622755,-11.4622755,dymaxion house,0.00016059897050786154,0.0
-9.518871,-0.93569124,-0.93569124,music and artificial intelligence,0.00016059897050786154,0.0
-6.857146,0.5398709,0.5398709,hashing trick,0.000263056801297372,0.0
-5.094122,-9.655413,-9.655413,real-time locating system,0.0001523350196086902,0.0
-3.812368,-9.662406,-9.662406,personal digital assistant,0.0001523350196086902,0.0
0.83867854,11.3271675,11.3271675,olfactory fatigue,0.00016658842014751743,0.0
-14.739532,-1.0465865,-1.0465865,mass surveillance,0.00016658842014751743,0.0
-13.31552,-8.3403635,-8.3403635,general graphics interface,0.00012231714136476802,0.0
-11.023428,5.4808526,5.4808526,cartesian tensor,0.00012231714136476802,0.0
-10.0262165,4.7581964,4.7581964,lie algebra,0.00012231714136476802,0.0
-3.6825967,11.231828,11.231828,color appearance model,0.0002147563484925654,0.0
-15.20783,-1.4204504,-1.4204504,match moving,0.00016658842014751743,0.0
0.326917,-4.145286,-4.145286,artificial intelligence systems integration,0.00016658842014751743,0.0
13.532757,-1.1883171,-1.1883171,genetic programming,0.00016045008146588376,0.0
0.3839196,-3.9587994,-3.9587994,ai effect,0.0004707964963715861,0.0
-5.111025,-3.235441,-3.235441,echo state network,0.0010806647288089475,0.0
9.216001,-12.407377,-12.407377,kernel (neurotechnology company),0.0001794738340529971,0.0
1.9780326,6.414919,6.414919,natural color system,0.0001794738340529971,0.0
-3.1915495,-14.011407,-14.011407,commentarii,0.0001794738340529971,0.0
4.1246815,-12.7823105,-12.7823105,kardashev scale,0.0001794738340529971,0.0
-8.909216,-6.413615,-6.413615,foreign function interface,0.0001794738340529971,0.0
-7.7541275,-12.450198,-12.450198,web tracking,0.0001794738340529971,0.0
-11.294246,1.0935714,1.0935714,geolinguistics,0.00018183937678878267,0.0
-4.932685,-8.937645,-8.937645,artificial neural membrane,0.00018183937678878267,0.0
3.03877,5.5843306,5.5843306,medical physics,0.00021734138900629692,0.0
-8.678662,-6.66675,-6.66675,name mangling,0.0007632147990192703,0.0
9.601139,-11.84184,-11.84184,microwave auditory effect,0.00013737181028768315,0.0
-7.0558977,17.226677,17.226677,terahertz metamaterials,0.00013737181028768315,0.0
-14.109869,1.41667,1.41667,wiktionary:smart band,0.0005209698487441037,0.0
-16.455748,-4.129316,-4.129316,big apple pothole and sidewalk protection committee,0.00013737181028768315,0.0
-11.749843,9.0340805,9.0340805,presbyopia,0.00028036551547068553,0.0
5.3275847,8.707473,8.707473,confirmation bias,0.00013737181028768315,0.0
-6.620619,16.050453,16.050453,metamaterial cloaking,0.00013737181028768315,0.0
-1.6186112,-4.6644673,-4.6644673,binomial approximation,0.00013737181028768315,0.0
-10.346854,0.2930907,0.2930907,3d data acquisition and object reconstruction,0.0028836239997755337,0.0
-6.888307,16.886108,16.886108,photonic metamaterials,0.00013737181028768315,0.0
-1.0847874,-13.226897,-13.226897,european institute for health records,0.0006498185993515692,0.0
-15.421037,-1.5261017,-1.5261017,event videography,0.0006395691875275139,0.0
-7.237214,16.247303,16.247303,john pendry,0.00028036551547068553,0.0
4.082421,-12.837911,-12.837911,transhuman space,0.0005259760817490621,0.0
-11.565827,-0.0669269,-0.0669269,super-resolution microscopy,0.0004512554320626809,0.0
-2.3646004,1.4606553,1.4606553,aliasing,0.0010991222767880995,0.0
-7.0065503,16.12357,16.12357,negative index metamaterials,0.00013737181028768315,0.0
-14.201147,-7.107459,-7.107459,design for all (in ict),0.00013737181028768315,0.0
-9.082862,1.0115405,1.0115405,vectorization (image tracing),0.00015267153401684417,0.0
-13.263495,2.6869206,2.6869206,adapteva epiphany,0.0002498724448359578,0.0
-13.239542,-0.23615202,-0.23615202,world braille day,0.00015267153401684417,0.0
-15.559533,-1.1127187,-1.1127187,underwater videography,0.00015267153401684417,0.0
-11.524375,6.3982863,6.3982863,myopia in animals,0.00015267153401684417,0.0
-10.694605,5.6358533,5.6358533,tensor decomposition,0.00015267153401684417,0.0
-15.248449,-6.7543488,-6.7543488,timeline of disability rights outside the united states,0.00015267153401684417,0.0
-2.0712306,0.96601176,0.96601176,regularization perspectives on support vector machines,0.0002354437272554232,0.0
-10.365134,-6.7743,-6.7743,microsoft,0.00014486773037322964,0.0
7.642266,-11.55386,-11.55386,newcomb's paradox,0.00016055065924209844,0.0
-15.8997555,-5.1644464,-5.1644464,medical model of disability,0.00016055065924209844,0.0
-12.9022665,-7.7975273,-7.7975273,object-oriented user interface,0.000168021244038282,0.0
0.30528438,-9.51741,-9.51741,simple machines,0.00013961162944185364,0.0
0.2659386,-9.456248,-9.456248,flow (physics),0.00013367571758836138,0.0
4.1332936,-11.960457,-11.960457,do-it-yourself biology,0.00013367571758836138,0.0
-12.6941,-8.466636,-8.466636,gui tree,0.00013367571758836138,0.0
-14.172103,-6.9625516,-6.9625516,inclusive design,0.00013367571758836138,0.0
-3.0337389,3.535274,3.535274,emergency vehicle lighting,0.00014094452782852362,0.0
-1.0850964,-13.228482,-13.228482,health 2.0,0.00014623654337877367,0.0
7.198292,15.977464,15.977464,international identity federation,0.00014623654337877367,0.0
-20.356758,4.821777,4.821777,european space agency,0.00014623654337877367,0.0
9.15575,-12.023277,-12.023277,lie detection,0.00014623654337877367,0.0
6.772207,15.642066,15.642066,somatosensory evoked potential,0.00014623654337877367,0.0
5.437115,4.1287055,4.1287055,dmaic,0.00014623654337877367,0.0
6.726122,11.26963,11.26963,schizophrenia,0.00014623654337877367,0.0
-14.946246,3.3561692,3.3561692,susan r. barry,0.00014623654337877367,0.0
0.82266736,0.41842636,0.41842636,engineering optimization,0.00014623654337877367,0.0
11.994044,3.5522141,3.5522141,abiogenesis,0.00014623654337877367,0.0
8.095012,-11.620246,-11.620246,two envelopes problem,0.00017059473428851876,0.0
8.424004,7.360947,7.360947,"journal of neuroscience, psychology, and economics",0.00017059473428851876,0.0
7.8354473,-12.234437,-12.234437,constraint satisfaction,0.00017059473428851876,0.0
11.764534,0.91371584,0.91371584,hominid intelligence,0.00017059473428851876,0.0
7.58187,-11.272237,-11.272237,causal decision theory,0.00017059473428851876,0.0
4.4842377,-9.496082,-9.496082,neuronal sprouting,0.00017059473428851876,0.0
2.4720464,0.65419286,0.65419286,bayesian model selection,0.00017059473428851876,0.0
5.62604,2.46623,2.46623,conceptual model (computer science),0.00017059473428851876,0.0
8.429653,13.111067,13.111067,executive functions,0.00017059473428851876,0.0
11.679887,5.9338746,5.9338746,empathizing–systemizing theory,0.00017059473428851876,0.0
7.631288,-11.553716,-11.553716,multi-criteria decision making,0.00017059473428851876,0.0
3.435998,-17.8084,-17.8084,problem of other minds,0.00017059473428851876,0.0
-10.912706,5.902637,5.902637,tensor contraction engine,0.00017059473428851876,0.0
-9.599258,-1.1085528,-1.1085528,building implosion,0.00017059473428851876,0.0
-7.726394,-10.101669,-10.101669,dll hell,0.00017059473428851876,0.0
0.9140257,-7.878585,-7.878585,neural oscillation,0.00017059473428851876,0.0
15.033803,3.3395774,3.3395774,meaning making,0.00017059473428851876,0.0
-6.901126,-11.277103,-11.277103,electric dreams (film),0.00017059473428851876,0.0
-6.738703,-11.300381,-11.300381,four-dimensional product,0.000168021244038282,0.0
9.693481,2.0186548,2.0186548,roger sperry,0.00015955969701203433,0.0
8.410812,-11.410347,-11.410347,critical brain hypothesis,0.00015955969701203433,0.0
13.686568,-1.2612054,-1.2612054,long-term potentiation,0.00013911879074670616,0.0
-5.7682614,-14.636002,-14.636002,browser-based computing,0.00013911879074670616,0.0
-0.531121,10.474257,10.474257,bt.1886,0.00013647661075040615,0.0
-2.994482,-2.8920875,-2.8920875,getting lost,0.00013647661075040615,0.0
-0.9014697,10.207959,10.207959,geodemographic segmentation,0.0001277854623029804,0.0
11.067898,5.452579,5.452579,emotional intelligence,0.0001277854623029804,0.0
-6.2538404,4.3339467,4.3339467,spring green,0.0014027996536444761,0.0
-4.8449874,2.928722,2.928722,arcuate fasciculus,0.0024883934244175373,0.0
-5.935252,4.574872,4.574872,eskimo words for snow,0.00036722744502728073,0.0
10.6157875,2.9776459,2.9776459,applied linguistics,0.0001409309004606204,0.0
-5.5745173,-3.4573178,-3.4573178,kiva (software),0.0001409309004606204,0.0
-13.037235,7.65733,7.65733,solarized,0.0001409309004606204,0.0
12.510526,4.046956,4.046956,historical linguistics,0.0001409309004606204,0.0
12.366556,4.5130563,4.5130563,passive speakers (language),0.0001409309004606204,0.0
-9.889138,-4.9564056,-4.9564056,history of optics,0.0001409309004606204,0.0
-2.0638442,11.75744,11.75744,bioacoustics,0.0001409309004606204,0.0
-0.68657064,-1.6250428,-1.6250428,thought-forms (book),0.0001409309004606204,0.0
3.6177566,4.805669,4.805669,historic recurrence,0.0001409309004606204,0.0
13.434316,-1.0372478,-1.0372478,darwinism,0.0001409309004606204,0.0
6.561199,-8.241689,-8.241689,population dynamics,0.0001409309004606204,0.0
0.62810045,0.07369248,0.07369248,box–behnken design,0.00014077796009757943,0.0
5.7231216,1.5106846,1.5106846,pitch (music),0.00014077796009757943,0.0
19.303144,2.405809,2.405809,inquiry,0.00014077796009757943,0.0
-5.490042,-15.82566,-15.82566,cloud storage,0.00023997270579073242,0.0
1.5635637,7.7943444,7.7943444,pál schiller harkai,0.00014077796009757943,0.0
-7.9290504,10.917185,10.917185,amplitude of accommodation,0.00014077796009757943,0.0
-9.618202,-0.7720102,-0.7720102,modefrontier,0.00014077796009757943,0.0
14.416193,-6.714977,-6.714977,self-concept,0.00014077796009757943,0.0
-10.519371,0.08765215,0.08765215,hilbert space,0.00016903306194842444,0.0
-11.070443,-10.6267605,-10.6267605,gravitational lens,0.00016903306194842444,0.0
11.983156,3.662538,3.662538,neurobiological origins of language,0.00016903306194842444,0.0
-9.239898,-15.601905,-15.601905,b-rep,0.00016575420069373116,0.0
14.962772,1.9786096,1.9786096,u.s. navy marine mammal program,0.00014147483968745742,0.0
7.092475,9.28562,9.28562,first-order logic,0.00014147483968745742,0.0
12.184551,3.6809633,3.6809633,digital infinity,0.00014147483968745742,0.0
-6.8655252,-11.760421,-11.760421,automotive security,0.00014147483968745742,0.0
-6.901721,-15.587062,-15.587062,decentralized computing,0.00014147483968745742,0.0
11.98052,4.4248295,4.4248295,psychic equivalence,0.00014147483968745742,0.0
-3.9169354,2.548377,2.548377,constructional apraxia,0.00014147483968745742,0.0
8.116572,-11.6113405,-11.6113405,many-minds interpretation,0.00014147483968745742,0.0
-8.847407,-15.168914,-15.168914,building information modeling,0.00014147483968745742,0.0
-8.913502,-14.996153,-14.996153,scaling (geometry),0.00014147483968745742,0.0
2.8132603,-12.3609495,-12.3609495,malleable intelligence,0.00014147483968745742,0.0
14.815643,-0.91976994,-0.91976994,human–animal communication,0.00014147483968745742,0.0
-11.08985,-10.356919,-10.356919,james clerk maxwell,0.0001385297860020133,0.0
7.369367,1.7150884,1.7150884,developmental psychobiology,0.0001564148843014956,0.0
3.1200314,-17.059805,-17.059805,sentience,0.0001564148843014956,0.0
18.627445,-1.6272638,-1.6272638,high- and low-level,0.0001564148843014956,0.0
9.8460245,1.8312215,1.8312215,procedural memory,0.0001564148843014956,0.0
2.7048798,-14.011734,-14.011734,dynamicism,0.0001564148843014956,0.0
6.685206,0.55813205,0.55813205,priming (psychology),0.0001564148843014956,0.0
-7.3948503,-15.516666,-15.516666,clustered file system,0.0001564148843014956,0.0
2.4758792,-14.185302,-14.185302,personal organizer,0.0001564148843014956,0.0
2.4344642,-14.162899,-14.162899,comparison of note-taking software,0.0001564148843014956,0.0
12.867502,-3.6913023,-3.6913023,modularity of mind,0.0001564148843014956,0.0
-7.364025,-15.199666,-15.199666,microservices,0.0001564148843014956,0.0
4.495283,-1.0165356,-1.0165356,naturalized epistemology,0.0001639708567784783,0.0
4.44146,-0.9718944,-0.9718944,neuroepistemology,0.00016908432110699522,0.0
7.460204,9.2122755,9.2122755,alphabet of human thought,0.00016908432110699522,0.0
7.5810294,9.5459175,9.5459175,knowledge management,0.00016908432110699522,0.0
15.08107,1.7811309,1.7811309,louis herman,0.00016908432110699522,0.0
0.086936645,-3.3108742,-3.3108742,left-right confusion,0.00016908432110699522,0.0
5.6232963,1.478205,1.478205,information processing (psychology),0.00016908432110699522,0.0
-9.266249,-1.5594897,-1.5594897,earthquake engineering,0.00016908432110699522,0.0
-6.257299,1.4667312,1.4667312,modal analysis using fem,0.00016908432110699522,0.0
-10.809956,-10.336544,-10.336544,telescope,0.00015091353511879874,0.0
13.487813,1.0793971,1.0793971,interpersonal accuracy,0.0001632878589805723,0.0
-11.462035,-10.264731,-10.264731,electromagnetic radiation,0.0001632878589805723,0.0
6.2684784,1.1981082,1.1981082,timbre,0.0001632878589805723,0.0
15.037824,1.9994767,1.9994767,uplift universe,0.0001632878589805723,0.0
12.915039,2.1073167,2.1073167,learning theory (education),0.0001632878589805723,0.0
-0.12241462,9.215653,9.215653,geospatial predictive modeling,0.0001632878589805723,0.0
-6.2042484,11.585443,11.585443,adaptive system,0.0001632878589805723,0.0
6.574513,0.88461107,0.88461107,tritone paradox,0.0001632878589805723,0.0
5.601003,8.755444,8.755444,conservatism (belief revision),0.0001632878589805723,0.0
17.671124,9.507023,9.507023,g. spencer-brown,0.0001632878589805723,0.0
7.5132756,-10.824774,-10.824774,optimal decision,0.0001632878589805723,0.0
12.491503,5.4522166,5.4522166,echoic memory,0.0001632878589805723,0.0
17.12883,6.651326,6.651326,nelson goodman,0.0001632878589805723,0.0
12.808376,4.7419376,4.7419376,second-language acquisition,0.0001632878589805723,0.0
